id,name,score,timestamp,category
569,To Kill a Mockingbird (1962),5,879465597,Drama
570,Dead Poets Society (1989),4,888626177,Drama
571,Bastard Out of Carolina (1996),2,884111830,Drama
572,Until the End of the World (Bis ans Ende der Welt) (1991),3,889910078,Drama
573,"Ghost and the Darkness, The (1996)",4,876251127,Action
574,Stargate (1994),3,888801812,Action
575,"Perez Family, The (1995)",3,874791694,Comedy
576,Welcome to the Dollhouse (1995),3,876533657,Comedy
577,"Truth About Cats & Dogs, The (1996)",4,878091915,Comedy
578,Akira (1988),4,876893205,Adventure
579,"Paris, Texas (1984)",5,891457067,Drama
580,"Apartment, The (1960)",5,891546206,Comedy
581,Chinatown (1974),5,879467328,Film-Noir
582,Phenomenon (1996),2,888905086,Drama
583,Star Wars (1977),4,877877775,Action
584,"Silence of the Lambs, The (1991)",4,891478079,Drama
585,Dirty Dancing (1987),4,878184113,Musical
586,Hamlet (1996),4,888105587,Drama
587,Titanic (1997),2,885411792,Action
588,"Room with a View, A (1986)",4,883602462,Drama
589,"Rock, The (1996)",4,878887869,Action
590,Mrs. Doubtfire (1993),3,880485110,Comedy
591,Seven (Se7en) (1995),2,891436024,Crime
592,Liar Liar (1997),3,879163524,Comedy
593,Fargo (1996),5,879442537,Crime
594,"Truth About Cats & Dogs, The (1996)",3,875747896,Comedy
595,Chinatown (1974),5,892135347,Film-Noir
596,12 Angry Men (1957),4,878769629,Drama
597,Dances with Wolves (1990),4,882165103,Adventure
598,Apollo 13 (1995),5,884238778,Action
599,"Terminator, The (1984)",4,881260861,Action
600,Multiplicity (1996),3,881428365,Comedy
601,Unforgiven (1992),4,891905856,Western
602,Midnight in the Garden of Good and Evil (1997),2,889181247,Comedy
603,Carrie (1976),5,877724066,Horror
604,One Flew Over the Cuckoo's Nest (1975),2,880572528,Drama
605,Dave (1993),4,882077351,Comedy
606,"Streetcar Named Desire, A (1951)",4,892334803,Drama
607,"Walk in the Clouds, A (1995)",3,888907453,Drama
608,Babe (1995),4,884304955,Children's
609,Harold and Maude (1971),4,884239553,Comedy
610,"Bridges of Madison County, The (1995)",2,876405893,Drama
611,Reservoir Dogs (1992),3,883602212,Crime
612,Shadowlands (1993),3,887738760,Drama
613,"Tin Drum, The (Blechtrommel, Die) (1979)",3,879454189,Drama
614,G.I. Jane (1997),5,877370383,Action
615,As Good As It Gets (1997),5,891700184,Comedy
616,Star Trek V: The Final Frontier (1989),3,879544386,Action
617,Farewell My Concubine (1993),4,888549929,Drama
618,Heavy Metal (1981),2,891720996,Action
619,Coneheads (1993),1,889151559,Comedy
620,One Fine Day (1996),3,876521966,Drama
621,Face/Off (1997),4,888737703,Action
622,"Time to Kill, A (1996)",3,891033773,Drama
623,"Edge, The (1997)",5,891438245,Adventure
624,"Perfect World, A (1993)",3,888801673,Action
625,Willy Wonka and the Chocolate Factory (1971),3,879543768,Adventure
626,"Postman, The (1997)",1,884538403,Drama
627,Die Hard 2 (1990),1,880602264,Action
628,Sabrina (1954),4,891299148,Comedy
629,"Phantom, The (1996)",3,887739427,Adventure
630,Star Trek: The Wrath of Khan (1982),4,874785582,Action
631,"Perfect Candidate, A (1996)",2,892336047,Documentary
632,Under Siege (1992),2,878542552,Action
633,Fly Away Home (1996),4,888103466,Adventure
634,Like Water For Chocolate (Como agua para chocolate) (1992),3,891218116,Drama
635,Beavis and Butt-head Do America (1996),3,886523839,Animation
636,Liar Liar (1997),3,890757997,Comedy
637,My Left Foot (1989),4,878955372,Drama
638,"Corrina, Corrina (1994)",2,892336194,Comedy
639,"Rock, The (1996)",4,880434810,Action
640,"Silence of the Lambs, The (1991)",5,875238579,Drama
641,Bound (1996),3,875246185,Crime
642,Raiders of the Lost Ark (1981),5,882181728,Action
643,Babe (1995),4,889737968,Children's
644,Shine (1996),4,889910653,Drama
645,Raiders of the Lost Ark (1981),5,877661553,Action
646,GoodFellas (1990),4,881058666,Crime
647,Scream (1996),5,885775536,Horror
648,Washington Square (1997),1,878962006,Drama
649,While You Were Sleeping (1995),5,891045515,Comedy
650,In the Line of Fire (1993),4,874792436,Action
651,Boys on the Side (1995),3,875319659,Comedy
652,"Princess Bride, The (1987)",3,888803602,Action
653,"Godfather: Part II, The (1974)",4,876406006,Action
654,Bram Stoker's Dracula (1992),3,874951727,Horror
655,Braveheart (1995),5,874787496,Action
656,Mission: Impossible (1996),3,881104820,Action
657,Murder at 1600 (1997),4,889401432,Mystery
658,Seven (Se7en) (1995),4,878769992,Crime
659,Tomorrow Never Dies (1997),2,883325421,Action
660,"Right Stuff, The (1983)",4,882826868,Drama
661,Monty Python and the Holy Grail (1974),5,881012550,Comedy
662,Mad City (1997),2,883244737,Action
663,Menace II Society (1993),4,876453800,Action
664,Titanic (1997),4,885066537,Action
665,Heidi Fleiss: Hollywood Madam (1995) ,1,878962279,Documentary
666,"Deer Hunter, The (1978)",4,888105312,Drama
667,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",2,888954310,Horror
668,Dead Man Walking (1995),5,879466830,Drama
669,Star Wars (1977),4,879434723,Action
670,Outbreak (1995),3,892132380,Action
671,"Right Stuff, The (1983)",4,879524491,Drama
672,"Secret of Roan Inish, The (1994)",4,891217575,Adventure
673,Contact (1997),5,878873389,Drama
674,How to Be a Player (1997),1,878961748,Comedy
675,Dragonheart (1996),3,884748750,Action
676,G.I. Jane (1997),3,891680131,Action
677,Emma (1996),4,885847876,Drama
678,Four Weddings and a Funeral (1994),3,883601427,Comedy
679,Short Cuts (1993),4,891271063,Drama
680,Sense and Sensibility (1995),5,876408139,Drama
681,"Empire Strikes Back, The (1980)",3,882164443,Action
682,Belle de jour (1967),4,879439658,Drama
683,Flirting With Disaster (1996),4,893265506,Comedy
684,Ransom (1996),4,878962623,Drama
685,"Godfather, The (1972)",5,883616133,Action
686,Bonnie and Clyde (1967),5,881548110,Crime
687,"First Wives Club, The (1996)",3,878768765,Comedy
688,Braveheart (1995),5,880307724,Action
689,Priest (1994),5,880190451,Drama
690,To Kill a Mockingbird (1962),3,877121988,Drama
691,I.Q. (1994),3,884497257,Comedy
692,Mighty Morphin Power Rangers: The Movie (1995),4,875217392,Action
693,Bedknobs and Broomsticks (1971),3,891354090,Adventure
694,Star Trek: The Wrath of Khan (1982),4,880913800,Action
695,Return of the Jedi (1983),1,880037203,Action
696,One Flew Over the Cuckoo's Nest (1975),5,884128498,Drama
697,Starship Troopers (1997),4,881955281,Action
698,G.I. Jane (1997),3,879082298,Action
699,Back to the Future (1985),5,877888644,Comedy
700,L.A. Confidential (1997),5,879799301,Crime
701,"Devil's Advocate, The (1997)",4,879029581,Crime
702,101 Dalmatians (1996),2,875975579,Children's
703,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),3,875743310,Comedy
704,Priest (1994),5,891699599,Drama
705,Mystery Science Theater 3000: The Movie (1996),3,882145428,Comedy
706,Mary Poppins (1964),2,878182279,Children's
707,Braveheart (1995),5,888105439,Action
708,"Basketball Diaries, The (1995)",3,875536498,Drama
709,Independence Day (ID4) (1996),3,884991384,Action
710,"Usual Suspects, The (1995)",5,891032659,Crime
711,Contact (1997),2,888065895,Drama
712,Murder at 1600 (1997),3,886273541,Mystery
713,Mission: Impossible (1996),4,891497015,Action
714,Steel (1997),3,879461395,Action
715,Marvin's Room (1996),4,889908050,Drama
716,"Old Man and the Sea, The (1958)",4,883327174,Adventure
717,One Fine Day (1996),3,893264558,Drama
718,Indiana Jones and the Last Crusade (1989),4,879217913,Action
719,Tetsuo II: Body Hammer (1992),1,878962119,Sci-Fi
720,Pocahontas (1995),3,878348036,Animation
721,Toy Story (1995),4,879539127,Animation
722,"Very Brady Sequel, A (1996)",1,883868208,Comedy
723,"Flintstones, The (1994)",1,886515171,Children's
724,Apt Pupil (1998),3,884550320,Drama
725,Sling Blade (1996),5,890116032,Drama
726,Picture Perfect (1997),3,879481643,Comedy
727,Much Ado About Nothing (1993),4,885848408,Comedy
728,"Fifth Element, The (1997)",1,874955085,Action
729,"English Patient, The (1996)",3,876690514,Drama
730,Menace II Society (1993),4,879139040,Action
731,Wolf (1994),1,883216672,Drama
732,"Wrong Trousers, The (1993)",5,879283625,Animation
733,Mighty Aphrodite (1995),3,877756890,Comedy
734,Chasing Amy (1997),5,884304592,Drama
735,Bob Roberts (1992),4,879528647,Comedy
736,Rent-a-Kid (1995),3,880308807,Comedy
737,"Crying Game, The (1992)",3,874796412,Action
738,Short Cuts (1993),3,880710046,Drama
739,L.A. Confidential (1997),3,891037111,Crime
740,Only You (1994),2,879968243,Comedy
741,Star Trek V: The Final Frontier (1989),1,892432624,Action
742,"Professional, The (1994)",4,884534793,Crime
743,True Lies (1994),5,879875818,Action
744,Star Trek: First Contact (1996),5,878951498,Action
745,Weekend at Bernie's (1989),5,880474977,Comedy
746,Conspiracy Theory (1997),3,891562090,Action
747,Platoon (1986),2,881260611,Drama
748,Swingers (1996),4,878739568,Comedy
749,I Love Trouble (1994),2,890781034,Action
750,Bullets Over Broadway (1994),4,879828941,Comedy
751,Sleeper (1973),4,892826701,Comedy
752,Fair Game (1995),2,882398542,Action
753,Return of the Jedi (1983),4,891478160,Action
754,Groundhog Day (1993),3,879139096,Comedy
755,"Jackal, The (1997)",4,881058008,Action
756,Young Guns (1988),4,886519075,Action
757,Cinema Paradiso (1988),5,884403866,Comedy
758,Unforgettable (1996),4,881106113,Sci-Fi
759,Glory (1989),4,877888812,Action
760,Beautiful Girls (1996),3,880604616,Drama
761,Platoon (1986),2,892334400,Drama
762,One Fine Day (1996),3,877136392,Drama
763,Romy and Michele's High School Reunion (1997),3,879544588,Comedy
764,"Godfather: Part II, The (1974)",4,882076403,Action
765,"Unbearable Lightness of Being, The (1988)",3,884366397,Drama
766,Schindler's List (1993),5,875975717,Drama
767,Flirting With Disaster (1996),2,884112747,Comedy
768,Casablanca (1942),4,880129940,Drama
769,"River Wild, The (1994)",3,888980240,Action
770,Raging Bull (1980),4,888185735,Drama
771,Monty Python and the Holy Grail (1974),5,881653798,Comedy
772,My Fair Lady (1964),4,879439787,Musical
773,Playing God (1997),3,879961474,Crime
774,Apollo 13 (1995),4,877822162,Action
775,Broken Arrow (1996),3,878945918,Action
776,Jerry Maguire (1996),4,891628002,Drama
777,Some Folks Call It a Sling Blade (1993),3,885679998,Drama
778,"Full Monty, The (1997)",3,892151064,Comedy
779,As Good As It Gets (1997),5,892349752,Comedy
780,"Firm, The (1993)",3,891549247,Drama
781,North by Northwest (1959),3,882826048,Comedy
782,Passion Fish (1992),4,879543366,Drama
783,Clerks (1994),5,877888610,Comedy
784,Giant (1956),2,880854267,Drama
785,Enchanted April (1991),4,877100378,Drama
786,Mission: Impossible (1996),3,877760374,Action
787,Trial and Error (1997),4,884585071,Comedy
788,"Graduate, The (1967)",5,883524428,Drama
789,Last Man Standing (1996),4,884924045,Action
790,True Lies (1994),1,884922272,Action
791,Apollo 13 (1995),4,885873159,Action
792,Four Weddings and a Funeral (1994),4,882827083,Comedy
793,Sirens (1994),4,890979964,Comedy
794,Mighty Aphrodite (1995),3,889907839,Comedy
795,Phenomenon (1996),3,886473158,Drama
796,Batman Forever (1995),4,884130540,Action
797,"Great Escape, The (1963)",3,878769703,Adventure
798,GoodFellas (1990),5,879138783,Crime
799,Albino Alligator (1996),3,874834876,Crime
800,"Tango Lesson, The (1997)",3,884023918,Romance
801,Psycho (1960),4,878347569,Horror
802,"American Werewolf in London, An (1981)",4,883216544,Horror
803,"Brady Bunch Movie, The (1995)",2,878184422,Comedy
804,Face/Off (1997),3,888103988,Action
805,Being There (1979),5,881251911,Comedy
806,"Scout, The (1994)",2,879485475,Drama
807,Escape to Witch Mountain (1975),5,884991742,Adventure
808,Broken Arrow (1996),2,884066211,Action
809,"Rock, The (1996)",4,874786568,Action
810,"Great White Hype, The (1996)",3,880233253,Comedy
811,Wag the Dog (1997),1,891302716,Comedy
812,With Honors (1994),3,877889971,Comedy
813,Home for the Holidays (1995),3,891548758,Drama
814,"Usual Suspects, The (1995)",3,874781915,Crime
815,"Godfather, The (1972)",5,877877434,Action
816,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",2,879524368,Horror
817,As Good As It Gets (1997),3,891493918,Comedy
818,Three Wishes (1995),2,882398934,Drama
819,Dead Poets Society (1989),4,884901328,Drama
820,North by Northwest (1959),3,884305220,Comedy
821,"Fifth Element, The (1997)",5,876689824,Action
822,Star Wars (1977),3,879873726,Action
823,Apollo 13 (1995),4,880308284,Action
824,"Man Who Would Be King, The (1975)",5,881515295,Adventure
825,Sense and Sensibility (1995),4,879440694,Drama
826,Good Will Hunting (1997),4,893081381,Drama
827,Legends of the Fall (1994),4,880484937,Drama
828,Dead Poets Society (1989),5,879959553,Drama
829,"Shawshank Redemption, The (1994)",5,885870362,Drama
830,Full Metal Jacket (1987),4,874781742,Action
831,I Can't Sleep (J'ai pas sommeil) (1994),1,878962550,Drama
832,Reservoir Dogs (1992),4,886323068,Crime
833,"Shadow, The (1994)",2,888802508,Action
834,"Fugitive, The (1993)",5,879875856,Action
835,Three Colors: White (1994),3,888737277,Drama
836,Heidi Fleiss: Hollywood Madam (1995) ,2,879372831,Documentary
837,Heavy Metal (1981),4,875087198,Action
838,"Godfather, The (1972)",3,891171698,Action
839,"Birdcage, The (1996)",3,885847876,Comedy
840,"People vs. Larry Flynt, The (1996)",2,879455789,Drama
841,Rosewood (1997),5,892388857,Drama
842,Sabrina (1995),3,888104382,Comedy
843,Anaconda (1997),3,877156636,Action
844,12 Angry Men (1957),4,882826395,Drama
845,"Stupids, The (1996)",1,886515030,Comedy
846,Species (1995),3,875907078,Sci-Fi
847,Ulee's Gold (1997),4,889041283,Drama
848,Excess Baggage (1997),3,893255740,Adventure
849,Spawn (1997),4,880124509,Action
850,Clean Slate (1994),4,878886902,Comedy
851,Naked Gun 33 1/3: The Final Insult (1994),3,878973734,Comedy
852,Babe (1995),5,891351328,Children's
853,Toy Story (1995),4,881449487,Animation
854,In the Name of the Father (1993),1,881654409,Drama
855,Roman Holiday (1953),3,891016378,Comedy
856,Romy and Michele's High School Reunion (1997),4,876954062,Comedy
857,Six Degrees of Separation (1993),4,891384570,Drama
858,Kiss the Girls (1997),4,887916411,Crime
859,"Full Monty, The (1997)",5,891920842,Comedy
860,"Ice Storm, The (1997)",4,883512658,Drama
861,Mother (1996),1,891037708,Comedy
862,Babe (1995),4,880045722,Children's
863,Tin Cup (1996),4,889740056,Comedy
864,"Wrong Trousers, The (1993)",5,883888892,Animation
865,"Great Escape, The (1963)",5,886271955,Adventure
866,Vertigo (1958),4,881105516,Mystery
867,Nick of Time (1995),2,877727192,Action
868,Scream (1996),3,884966696,Horror
869,Titanic (1997),3,884814359,Action
870,"People vs. Larry Flynt, The (1996)",4,880604276,Drama
871,My Best Friend's Wedding (1997),4,878739275,Comedy
872,Fallen (1998),4,888639882,Action
873,GoodFellas (1990),5,884290328,Crime
874,"Usual Suspects, The (1995)",4,888905665,Crime
875,Alien (1979),5,877720733,Action
876,William Shakespeare's Romeo and Juliet (1996),3,875028682,Drama
877,Titanic (1997),3,885328727,Action
878,Good Will Hunting (1997),3,891445757,Drama
879,Grosse Pointe Blank (1997),4,891034592,Comedy
880,"Apostle, The (1997)",4,885329593,Drama
881,Amadeus (1984),4,892513906,Drama
882,"Shining, The (1980)",2,880577734,Horror
883,"Deer Hunter, The (1978)",4,891478160,Drama
884,Barcelona (1994),4,876406257,Comedy
885,"Bronx Tale, A (1993)",5,882140588,Drama
886,GoldenEye (1995),4,877100416,Action
887,Jurassic Park (1993),3,879876861,Action
888,Monty Python and the Holy Grail (1974),4,889179478,Comedy
889,G.I. Jane (1997),2,879466116,Action
890,Maximum Risk (1996),3,882152630,Action
891,Ben-Hur (1959),4,880131407,Action
892,Interview with the Vampire (1994),1,884901497,Drama
893,George of the Jungle (1997),1,875692979,Children's
894,Dazed and Confused (1993),4,876251865,Comedy
895,Forrest Gump (1994),5,881653687,Comedy
896,Psycho (1960),4,885045899,Horror
897,My Left Foot (1989),5,884495817,Drama
898,Under Siege 2: Dark Territory (1995),1,876632600,Action
899,"Beautician and the Beast, The (1997)",2,879434387,Comedy
900,True Romance (1993),4,890282182,Action
901,Star Wars (1977),4,884732345,Action
902,Lost Horizon (1937),2,879875083,Drama
903,Akira (1988),4,891722843,Adventure
904,Speed (1994),5,879875818,Action
905,Two if by Sea (1996),1,888398492,Comedy
906,"Princess Bride, The (1987)",5,891628483,Action
907,"Silence of the Lambs, The (1991)",5,884197091,Drama
908,"Princess Bride, The (1987)",5,884128554,Action
909,Mission: Impossible (1996),3,886015701,Action
910,Fargo (1996),5,885046305,Crime
911,"Cable Guy, The (1996)",2,888069138,Comedy
912,Midnight in the Garden of Good and Evil (1997),1,883512950,Comedy
913,Aladdin (1992),4,892683274,Animation
914,"Peacemaker, The (1997)",3,877584219,Action
915,Nikita (La Femme Nikita) (1990),5,884534695,Thriller
916,Leaving Las Vegas (1995),4,875379515,Drama
917,Fantasia (1940),5,874792839,Animation
918,Get Shorty (1995),2,875801778,Action
919,Twister (1996),4,882397581,Action
920,Terminator 2: Judgment Day (1991),5,880572614,Action
921,"Terminator, The (1984)",5,888204757,Action
922,Conan the Barbarian (1981),3,879876036,Action
923,Alien: Resurrection (1997),3,891349238,Action
924,Reservoir Dogs (1992),5,891725332,Crime
925,Swiss Family Robinson (1960),3,880474204,Adventure
926,"Postino, Il (1994)",5,883889691,Drama
927,Sense and Sensibility (1995),4,875975546,Drama
928,Mission: Impossible (1996),4,874784638,Action
929,Taxi Driver (1976),5,875384979,Drama
930,"Firm, The (1993)",4,875072328,Drama
931,"Hunt for Red October, The (1990)",3,880854395,Action
932,Houseguest (1994),3,875907366,Comedy
933,"Last of the Mohicans, The (1992)",4,884035579,Action
934,"Saint, The (1997)",2,884287031,Action
935,This Is Spinal Tap (1984),3,891699207,Comedy
936,"Silence of the Lambs, The (1991)",4,890687374,Drama
937,"Long Kiss Goodnight, The (1996)",5,880935959,Action
938,"Thin Man, The (1934)",5,881548110,Mystery
939,Grease (1978),2,879877234,Comedy
940,Return of the Jedi (1983),4,876175052,Action
941,Raiders of the Lost Ark (1981),4,889125720,Action
942,"Hunt for Red October, The (1990)",3,884310104,Action
943,Until the End of the World (Bis ans Ende der Welt) (1991),4,887739608,Drama
944,Brazil (1985),5,878972558,Sci-Fi
945,Duck Soup (1933),4,883108360,Comedy
946,Grease (1978),5,891286958,Comedy
947,Alien (1979),4,887736695,Action
948,Restoration (1995),5,884198772,Drama
