id,name,age,score,category
563,Kingpin (1996),26,3.0,Comedy
564,George of the Jungle (1997),27,1.0,Children's
565,Die Hard: With a Vengeance (1995),34,4.0,Action
566,Glengarry Glen Ross (1992),27,5.0,Drama
567,Toy Story (1995),19,4.0,Animation
568,Brassed Off (1996),17,4.0,Comedy
"569,""Tin Drum, The (Blechtrommel, Die) (1979)"",23,3.0,Drama"
570,Michael (1996),51,5.0,Comedy
571,Being There (1979),44,4.0,Comedy
572,Pulp Fiction (1994),23,4.0,Crime
573,Chinatown (1974),48,3.0,Film-Noir
574,Angels and Insects (1995),26,1.0,Drama
575,Cliffhanger (1993),43,2.0,Action
576,Jackie Brown (1997),13,5.0,Crime
577,Romeo Is Bleeding (1993),24,3.0,Crime
578,Full Metal Jacket (1987),31,5.0,Action
579,It Could Happen to You (1994),22,5.0,Drama
580,Ghost (1990),36,4.0,Comedy
581,Cape Fear (1962),27,3.0,Film-Noir
582,Citizen Kane (1941),27,5.0,Drama
583,Mr. Holland's Opus (1995),31,4.0,Drama
"584,""Boot, Das (1981)"",44,5.0,Action"
585,Lawnmower Man 2: Beyond Cyberspace (1996),20,2.0,Sci-Fi
"586,""Nightmare Before Christmas, The (1993)"",30,1.0,Children's"
587,Braveheart (1995),30,5.0,Action
588,Rosencrantz and Guildenstern Are Dead (1990),30,4.0,Comedy
589,Aliens (1986),27,4.0,Action
"590,""Prophecy, The (1995)"",20,4.0,Horror"
591,Kissed (1996),25,4.0,Romance
592,Raising Arizona (1987),24,4.0,Comedy
593,Addicted to Love (1997),28,3.0,Comedy
594,Forbidden Planet (1956),33,4.0,Sci-Fi
595,Top Gun (1986),19,3.0,Action
596,Washington Square (1997),36,3.0,Drama
597,To Catch a Thief (1955),23,4.0,Comedy
598,Cape Fear (1991),39,4.0,Thriller
"599,""Rock, The (1996)"",23,4.0,Action"
600,Home Alone (1990),35,4.0,Children's
601,Murder in the First (1995),22,3.0,Drama
"602,""Postino, Il (1994)"",28,5.0,Drama"
603,Beavis and Butt-head Do America (1996),24,3.0,Animation
604,L.A. Confidential (1997),23,5.0,Crime
"605,""Full Monty, The (1997)"",22,5.0,Comedy"
606,Philadelphia (1993),24,4.0,Drama
607,Clueless (1995),40,3.0,Comedy
608,McHale's Navy (1997),23,2.0,Comedy
609,Executive Decision (1996),29,4.0,Action
"610,""Paper, The (1994)"",56,4.0,Comedy"
"611,""Rock, The (1996)"",51,3.0,Action"
612,Father of the Bride Part II (1995),39,3.0,Comedy
613,Matilda (1996),48,2.0,Children's
614,Air Force One (1997),30,3.0,Action
615,Butch Cassidy and the Sundance Kid (1969),24,4.0,Action
616,Interview with the Vampire (1994),22,2.0,Drama
617,Eye for an Eye (1996),31,1.0,Drama
"618,""Godfather, The (1972)"",24,5.0,Action"
619,Star Wars (1977),24,5.0,Action
"620,""Wizard of Oz, The (1939)"",31,5.0,Adventure"
"621,""Time to Kill, A (1996)"",26,3.0,Drama"
622,Dead Poets Society (1989),22,5.0,Drama
623,Jackie Chan's First Strike (1996),30,3.0,Action
624,Nothing to Lose (1994),25,2.0,Drama
625,Die Hard (1988),27,5.0,Action
626,Jerry Maguire (1996),46,3.0,Drama
"627,""Chamber, The (1996)"",42,2.0,Drama"
628,Bean (1997),22,3.0,Comedy
"629,""Nightmare on Elm Street, A (1984)"",43,4.0,Horror"
630,Monty Python's Life of Brian (1979),51,4.0,Comedy
631,Back to the Future (1985),46,5.0,Comedy
"632,""Empire Strikes Back, The (1980)"",46,5.0,Action"
633,Fear of a Black Hat (1993),27,1.0,Comedy
634,That Thing You Do! (1996),26,4.0,Comedy
635,Red Corner (1997),22,3.0,Crime
636,Interview with the Vampire (1994),35,3.0,Drama
637,Jerry Maguire (1996),24,3.0,Drama
638,Beavis and Butt-head Do America (1996),28,4.0,Animation
"639,""Right Stuff, The (1983)"",33,5.0,Drama"
640,Star Trek III: The Search for Spock (1984),31,3.0,Action
641,Twelve Monkeys (1995),46,2.0,Drama
642,Looking for Richard (1996),48,3.0,Documentary
643,Some Like It Hot (1959),60,5.0,Comedy
644,Four Weddings and a Funeral (1994),19,4.0,Comedy
645,Apocalypse Now (1979),27,3.0,Drama
646,My Left Foot (1989),37,2.0,Drama
647,Liar Liar (1997),21,4.0,Comedy
"648,""Empire Strikes Back, The (1980)"",18,5.0,Action"
649,Pretty Woman (1990),35,2.0,Comedy
650,Cat on a Hot Tin Roof (1958),38,5.0,Drama
651,GoodFellas (1990),20,4.0,Crime
652,Smilla's Sense of Snow (1997),47,4.0,Action
653,Down Periscope (1996),28,3.0,Comedy
654,Clerks (1994),28,5.0,Comedy
655,Independence Day (ID4) (1996),38,5.0,Action
656,Kiss the Girls (1997),21,4.0,Crime
657,Fargo (1996),24,5.0,Crime
658,Chain Reaction (1996),48,1.0,Action
659,Warriors of Virtue (1997),41,4.0,Action
660,Spice World (1997),22,1.0,Comedy
661,Circle of Friends (1995),25,4.0,Drama
662,Cape Fear (1991),35,3.0,Thriller
663,I Know What You Did Last Summer (1997),34,3.0,Horror
664,Red Corner (1997),30,4.0,Crime
"665,""Island of Dr. Moreau, The (1996)"",30,2.0,Sci-Fi"
666,To Kill a Mockingbird (1962),35,5.0,Drama
667,Mrs. Doubtfire (1993),35,3.0,Comedy
668,Diva (1981),32,5.0,Action
"669,""Fish Called Wanda, A (1988)"",24,3.0,Comedy"
"670,""Fish Called Wanda, A (1988)"",28,5.0,Comedy"
671,Bean (1997),19,4.0,Comedy
672,Coneheads (1993),33,1.0,Comedy
673,Rumble in the Bronx (1995),23,4.0,Action
674,Terminator 2: Judgment Day (1991),20,4.0,Action
675,Glory (1989),52,3.0,Action
676,Nico Icon (1995),50,3.0,Documentary
677,Cape Fear (1991),32,4.0,Thriller
"678,""Hunchback of Notre Dame, The (1996)"",24,3.0,Animation"
679,Good Will Hunting (1997),28,4.0,Drama
"680,""Shadow, The (1994)"",29,3.0,Action"
681,Breakfast at Tiffany's (1961),32,4.0,Drama
682,My Best Friend's Wedding (1997),65,4.0,Comedy
683,Evita (1996),22,2.0,Drama
684,Midnight in the Garden of Good and Evil (1997),26,2.0,Comedy
685,Clerks (1994),23,4.0,Comedy
"686,""Unbearable Lightness of Being, The (1988)"",25,3.0,Drama"
687,Young Frankenstein (1974),27,4.0,Comedy
688,GoodFellas (1990),28,3.0,Crime
"689,""Killing Fields, The (1984)"",28,3.0,Drama"
690,Raiders of the Lost Ark (1981),18,5.0,Action
691,City Hall (1996),51,3.0,Drama
692,Snow White and the Seven Dwarfs (1937),58,4.0,Animation
"693,""Eighth Day, The (1996)"",50,3.0,Drama"
"694,""Long Kiss Goodnight, The (1996)"",11,3.0,Action"
695,Leaving Las Vegas (1995),25,3.0,Drama
696,Flubber (1997),27,2.0,Children's
"697,""Nightmare on Elm Street, A (1984)"",33,2.0,Horror"
"698,""Birds, The (1963)"",31,4.0,Horror"
699,Vertigo (1958),40,4.0,Mystery
700,Addams Family Values (1993),28,2.0,Comedy
"701,""Terminator, The (1984)"",39,4.0,Action"
702,Starship Troopers (1997),48,1.0,Action
703,Henry V (1989),32,4.0,Drama
704,Kiss the Girls (1997),28,3.0,Crime
705,Blade Runner (1982),39,4.0,Film-Noir
706,Mystery Science Theater 3000: The Movie (1996),24,3.0,Comedy
"707,""To Wong Foo, Thanks for Everything! Julie Newmar (1995)"",27,3.0,Comedy"
708,High School High (1996),26,3.0,Comedy
709,Pocahontas (1995),27,3.0,Animation
710,Ben-Hur (1959),55,4.0,Action
"711,""Shadow, The (1994)"",38,2.0,Action"
"712,""Shawshank Redemption, The (1994)"",37,4.0,Drama"
713,Back to the Future (1985),22,4.0,Comedy
714,101 Dalmatians (1996),35,5.0,Children's
"715,""Sword in the Stone, The (1963)"",21,3.0,Animation"
716,April Fool's Day (1986),32,2.0,Comedy
"717,""Stupids, The (1996)"",16,1.0,Comedy"
"718,""Time to Kill, A (1996)"",27,4.0,Drama"
719,Much Ado About Nothing (1993),46,4.0,Comedy
720,Chasing Amy (1997),30,4.0,Drama
721,Spawn (1997),38,4.0,Action
722,Nell (1994),24,4.0,Drama
"723,""Big Sleep, The (1946)"",42,3.0,Film-Noir"
724,Under Siege 2: Dark Territory (1995),40,4.0,Action
725,Fargo (1996),23,3.0,Crime
726,Houseguest (1994),32,3.0,Comedy
727,Spice World (1997),23,1.0,Comedy
728,Swingers (1996),21,4.0,Comedy
"729,""Kiss Me, Guido (1997)"",26,1.0,Comedy"
730,Braveheart (1995),31,5.0,Action
731,With Honors (1994),21,3.0,Comedy
732,Wallace & Gromit: The Best of Aardman Animation (1996),57,4.0,Animation
733,Sleepless in Seattle (1993),27,3.0,Comedy
"734,""Godfather: Part II, The (1974)"",32,4.0,Action"
735,Young Frankenstein (1974),30,5.0,Comedy
"736,""Perfect World, A (1993)"",38,3.0,Action"
737,Casablanca (1942),33,5.0,Drama
738,Raising Arizona (1987),24,3.0,Comedy
739,Raiders of the Lost Ark (1981),60,4.0,Action
740,Michael Collins (1996),44,4.0,Drama
741,One Flew Over the Cuckoo's Nest (1975),36,4.0,Drama
742,Down by Law (1986),29,3.0,Comedy
"743,""Godfather: Part II, The (1974)"",57,4.0,Action"
744,So I Married an Axe Murderer (1993),36,1.0,Comedy
745,Singin' in the Rain (1952),31,2.0,Musical
746,Solo (1996),33,3.0,Action
"747,""Three Musketeers, The (1993)"",21,5.0,Action"
748,Raiders of the Lost Ark (1981),40,5.0,Action
749,Nothing to Lose (1994),31,3.0,Drama
"750,""Crucible, The (1996)"",23,3.0,Drama"
751,Raiders of the Lost Ark (1981),21,3.0,Action
752,Mediterraneo (1991),60,4.0,Comedy
753,Four Weddings and a Funeral (1994),27,4.0,Comedy
"754,""Wings of the Dove, The (1997)"",27,4.0,Drama"
755,Jurassic Park (1993),30,5.0,Action
756,My Life as a Dog (Mitt liv som hund) (1985),39,4.0,Drama
"757,""Devil's Advocate, The (1997)"",22,4.0,Crime"
"758,""Empire Strikes Back, The (1980)"",23,4.0,Action"
"759,""Prophecy, The (1995)"",27,1.0,Horror"
760,Event Horizon (1997),47,4.0,Action
761,Sabrina (1954),60,3.0,Comedy
762,Dumb & Dumber (1994),73,1.0,Comedy
763,Schindler's List (1993),51,5.0,Drama
764,George of the Jungle (1997),28,4.0,Children's
765,Raising Arizona (1987),32,5.0,Comedy
"766,""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"",42,4.0,Drama"
767,Victor/Victoria (1982),28,4.0,Comedy
768,Jaws (1975),43,2.0,Action
769,True Romance (1993),33,4.0,Action
770,Star Wars (1977),24,4.0,Action
771,Alien: Resurrection (1997),47,2.0,Action
772,Eddie (1996),23,3.0,Comedy
"773,""Remains of the Day, The (1993)"",41,2.0,Drama"
774,Beautiful Thing (1996),26,1.0,Drama
775,Good Will Hunting (1997),18,5.0,Drama
"776,""Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"",45,5.0,Drama"
777,Henry V (1989),26,5.0,Drama
778,Grumpier Old Men (1995),47,4.0,Comedy
779,Seven Years in Tibet (1997),23,4.0,Drama
780,Home for the Holidays (1995),31,4.0,Drama
781,Bananas (1971),58,4.0,Comedy
"782,""Usual Suspects, The (1995)"",24,4.0,Crime"
783,Fierce Creatures (1997),25,3.0,Comedy
784,Bed of Roses (1996),35,5.0,Drama
"785,""Terminator, The (1984)"",27,3.0,Action"
"786,""Sting, The (1973)"",29,4.0,Comedy"
787,Six Degrees of Separation (1993),60,4.0,Drama
788,House Arrest (1996),38,3.0,Comedy
789,Last Action Hero (1993),25,3.0,Action
790,Unforgiven (1992),29,4.0,Western
791,Nick of Time (1995),25,1.0,Action
792,Ace Ventura: When Nature Calls (1995),27,3.0,Comedy
"793,""Davy Crockett, King of the Wild Frontier (1955)"",28,2.0,Western"
794,Love Affair (1994),27,3.0,Drama
795,Pink Floyd - The Wall (1982),48,3.0,Drama
"796,""Locusts, The (1997)"",48,1.0,Drama"
"797,""Island of Dr. Moreau, The (1996)"",36,3.0,Sci-Fi"
"798,""Princess Bride, The (1987)"",36,5.0,Action"
799,Leaving Las Vegas (1995),50,4.0,Drama
800,Clear and Present Danger (1994),30,2.0,Action
801,Better Off Dead... (1985),31,1.0,Comedy
802,Dead Man Walking (1995),27,4.0,Drama
803,Return of the Jedi (1983),37,4.0,Action
804,Mighty Aphrodite (1995),25,1.0,Comedy
"805,""Wild Bunch, The (1969)"",34,5.0,Western"
806,Love Affair (1994),31,4.0,Drama
807,Twelve Monkeys (1995),22,5.0,Drama
808,Aladdin (1992),32,3.0,Animation
809,Forget Paris (1995),24,1.0,Comedy
"810,""Boot, Das (1981)"",48,4.0,Action"
811,In the Company of Men (1997),34,4.0,Drama
812,Sleepless in Seattle (1993),60,3.0,Comedy
"813,""Davy Crockett, King of the Wild Frontier (1955)"",32,4.0,Western"
814,Nine Months (1995),19,3.0,Comedy
815,Immortal Beloved (1994),29,4.0,Drama
816,2 Days in the Valley (1996),51,2.0,Crime
817,Contact (1997),35,4.0,Drama
818,Emma (1996),27,1.0,Drama
819,Stargate (1994),19,4.0,Action
820,Evita (1996),17,4.0,Drama
821,Fargo (1996),30,5.0,Crime
822,Out to Sea (1997),57,2.0,Comedy
823,Dolores Claiborne (1994),28,3.0,Drama
824,Batman Returns (1992),28,1.0,Action
825,George of the Jungle (1997),60,2.0,Children's
826,Pulp Fiction (1994),19,5.0,Crime
827,Donnie Brasco (1997),44,4.0,Crime
828,Apollo 13 (1995),37,3.0,Action
829,Monty Python's Life of Brian (1979),61,3.0,Comedy
830,As Good As It Gets (1997),18,5.0,Comedy
"831,""Maltese Falcon, The (1941)"",30,5.0,Film-Noir"
832,Sirens (1994),21,4.0,Comedy
833,Donnie Brasco (1997),24,5.0,Crime
834,Shine (1996),28,4.0,Drama
835,Clueless (1995),24,4.0,Comedy
836,Winnie the Pooh and the Blustery Day (1968),40,4.0,Animation
837,U Turn (1997),21,4.0,Action
838,Rudy (1993),27,4.0,Drama
839,Star Trek: Generations (1994),30,2.0,Action
"840,""Silence of the Lambs, The (1991)"",28,4.0,Drama"
841,Groundhog Day (1993),27,2.0,Comedy
842,Ed Wood (1994),27,3.0,Comedy
843,George of the Jungle (1997),40,5.0,Children's
"844,""Sting, The (1973)"",49,3.0,Comedy"
845,Only You (1994),22,1.0,Comedy
846,Gumby: The Movie (1995),41,1.0,Animation
"847,""Saint, The (1997)"",24,2.0,Action"
848,Amos & Andrew (1993),38,1.0,Comedy
849,Heaven's Prisoners (1996),36,2.0,Mystery
850,Dante's Peak (1997),23,2.0,Action
851,Air Force One (1997),47,5.0,Action
"852,""Crow, The (1994)"",21,4.0,Action"
"853,""Terminator, The (1984)"",38,4.0,Action"
854,Terminator 2: Judgment Day (1991),35,2.0,Action
855,Courage Under Fire (1996),16,2.0,Drama
856,Dead Man Walking (1995),34,4.0,Drama
857,Toy Story (1995),19,4.0,Animation
858,Girl 6 (1996),24,4.0,Comedy
859,Austin Powers: International Man of Mystery (1997),13,4.0,Comedy
860,Back to the Future (1985),51,4.0,Comedy
"861,""Devil's Own, The (1997)"",24,4.0,Action"
"862,""Boys of St. Vincent, The (1993)"",48,3.0,Drama"
"863,""Goofy Movie, A (1995)"",19,4.0,Animation"
864,Candyman (1992),22,5.0,Horror
865,Grease (1978),35,4.0,Comedy
"866,""Santa Clause, The (1994)"",24,2.0,Children's"
867,Like Water For Chocolate (Como agua para chocolate) (1992),21,4.0,Drama
"868,""Last Supper, The (1995)"",19,4.0,Drama"
"869,""River Wild, The (1994)"",40,5.0,Action"
870,Primal Fear (1996),20,5.0,Drama
871,Angels and Insects (1995),31,3.0,Drama
872,Looking for Richard (1996),26,1.0,Documentary
873,Chasing Amy (1997),47,4.0,Drama
"874,""Chamber, The (1996)"",51,3.0,Drama"
875,Lawrence of Arabia (1962),41,5.0,Adventure
876,Independence Day (ID4) (1996),35,3.0,Action
877,Braveheart (1995),53,3.0,Action
878,Bedknobs and Broomsticks (1971),33,4.0,Adventure
879,Babe (1995),57,5.0,Children's
880,While You Were Sleeping (1995),26,4.0,Comedy
"881,""Time to Kill, A (1996)"",19,4.0,Drama"
882,Mallrats (1995),21,5.0,Comedy
883,Little Lord Fauntleroy (1936),19,3.0,Drama
884,Stealing Beauty (1996),51,4.0,Drama
885,Free Willy 3: The Rescue (1997),25,2.0,Adventure
886,Striptease (1996),43,1.0,Comedy
"887,""Piano, The (1993)"",46,4.0,Drama"
888,Searching for Bobby Fischer (1993),24,5.0,Drama
889,Chinatown (1974),39,3.0,Film-Noir
890,Gone with the Wind (1939),46,4.0,Drama
891,Mission: Impossible (1996),35,4.0,Action
892,Aladdin (1992),20,5.0,Animation
893,Gattaca (1997),60,4.0,Drama
"894,""Devil's Own, The (1997)"",51,5.0,Action"
895,Rumble in the Bronx (1995),15,4.0,Action
896,Ransom (1996),44,3.0,Drama
897,Night of the Living Dead (1968),30,5.0,Horror
898,Deconstructing Harry (1997),41,3.0,Comedy
899,Menace II Society (1993),27,4.0,Action
"900,""Last Supper, The (1995)"",27,4.0,Drama"
901,Star Trek VI: The Undiscovered Country (1991),13,2.0,Action
902,Die Hard (1988),27,4.0,Action
903,Seven (Se7en) (1995),31,4.0,Crime
904,Grosse Pointe Blank (1997),19,4.0,Comedy
905,Fargo (1996),21,4.0,Crime
906,Schindler's List (1993),57,5.0,Drama
"907,""Wrong Trousers, The (1993)"",49,5.0,Animation"
908,Braveheart (1995),40,5.0,Action
909,12 Angry Men (1957),50,4.0,Drama
910,Wag the Dog (1997),20,4.0,Comedy
911,Mimic (1997),60,2.0,Sci-Fi
912,Bean (1997),22,4.0,Comedy
913,Groundhog Day (1993),25,3.0,Comedy
914,Booty Call (1997),27,2.0,Comedy
915,Conan the Barbarian (1981),56,2.0,Action
"916,""Body Snatcher, The (1945)"",35,3.0,Horror"
917,Pretty Woman (1990),27,3.0,Comedy
918,Seven (Se7en) (1995),24,4.0,Crime
"919,""Hunt for Red October, The (1990)"",21,3.0,Action"
"920,""Juror, The (1996)"",23,2.0,Drama"
921,Star Trek IV: The Voyage Home (1986),19,3.0,Action
922,Malice (1993),35,4.0,Thriller
"923,""Philadelphia Story, The (1940)"",43,5.0,Comedy"
924,Booty Call (1997),36,2.0,Comedy
925,Manon of the Spring (Manon des sources) (1986),42,4.0,Drama
926,Clear and Present Danger (1994),33,4.0,Action
927,Return of the Jedi (1983),35,4.0,Action
928,All About Eve (1950),56,4.0,Drama
929,Patton (1970),35,3.0,Drama
"930,""Close Shave, A (1995)"",27,5.0,Animation"
931,Things to Do in Denver when You're Dead (1995),27,4.0,Crime
"932,""Parent Trap, The (1961)"",27,4.0,Children's"
933,Titanic (1997),40,5.0,Action
934,Michael (1996),30,3.0,Comedy
935,Night Falls on Manhattan (1997),47,4.0,Crime
"936,""War, The (1994)"",13,2.0,Adventure"
937,Amadeus (1984),26,5.0,Drama
938,Grosse Pointe Blank (1997),34,4.0,Comedy
939,Enchanted April (1991),60,5.0,Drama
940,Dumbo (1941),23,3.0,Animation
941,Beyond Rangoon (1995),43,3.0,Drama
"942,""Grifters, The (1990)"",31,2.0,Crime"
943,Airheads (1994),19,2.0,Comedy
"944,""Man Who Knew Too Little, The (1997)"",30,2.0,Comedy"
945,To Catch a Thief (1955),28,3.0,Comedy
"946,""Wrong Trousers, The (1993)"",39,5.0,Animation"
947,Evita (1996),44,1.0,Drama
948,Home Alone (1990),35,3.0,Children's
949,Dead Poets Society (1989),31,2.0,Drama
950,Sense and Sensibility (1995),44,3.0,Drama
"951,""African Queen, The (1951)"",21,5.0,Action"
952,My Own Private Idaho (1991),31,5.0,Drama
953,Nemesis 2: Nebula (1995),19,2.0,Action
"954,""Long Kiss Goodnight, The (1996)"",32,2.0,Action"
955,Evita (1996),51,4.0,Drama
956,Seven (Se7en) (1995),44,4.0,Crime
957,Amistad (1997),40,3.0,Drama
958,Fargo (1996),22,5.0,Crime
959,Terminator 2: Judgment Day (1991),30,5.0,Action
960,Space Jam (1996),20,4.0,Adventure
961,Miracle on 34th Street (1994),60,4.0,Drama
962,My Fellow Americans (1996),19,3.0,Comedy
963,C'est arrivé près de chez vous (1992),23,4.0,Comedy
"964,""Rainmaker, The (1997)"",57,4.0,Drama"
965,Sense and Sensibility (1995),49,4.0,Drama
966,Ben-Hur (1959),36,3.0,Action
967,Alice in Wonderland (1951),19,4.0,Animation
"968,""Magnificent Seven, The (1954)"",25,4.0,Action"
969,Apollo 13 (1995),25,2.0,Action
970,U Turn (1997),26,4.0,Action
971,Amadeus (1984),60,5.0,Drama
972,Toy Story (1995),43,5.0,Animation
973,Casablanca (1942),29,4.0,Drama
974,Leaving Las Vegas (1995),17,4.0,Drama
"975,""Preacher's Wife, The (1996)"",49,4.0,Drama"
976,Rob Roy (1995),27,3.0,Drama
"977,""Graduate, The (1967)"",38,5.0,Drama"
"978,""African Queen, The (1951)"",22,3.0,Action"
979,Hercules (1997),26,5.0,Adventure
980,Mother (1996),50,3.0,Comedy
"981,""Ice Storm, The (1997)"",25,4.0,Drama"
"982,""Corrina, Corrina (1994)"",26,3.0,Comedy"
983,William Shakespeare's Romeo and Juliet (1996),29,4.0,Drama
"984,""Wizard of Oz, The (1939)"",57,5.0,Adventure"
985,Leave It to Beaver (1997),57,2.0,Comedy
986,Hamlet (1996),31,4.0,Drama
987,Star Wars (1977),36,4.0,Action
988,Mimic (1997),70,2.0,Sci-Fi
989,Chasing Amy (1997),18,5.0,Drama
990,Starship Troopers (1997),41,1.0,Action
991,Evil Dead II (1987),33,3.0,Action
992,Nikita (La Femme Nikita) (1990),42,3.0,Thriller
"993,""Santa Clause, The (1994)"",29,3.0,Children's"
"994,""Wings of the Dove, The (1997)"",35,4.0,Drama"
"995,""Rainmaker, The (1997)"",31,4.0,Drama"
"996,""Adventures of Robin Hood, The (1938)"",27,3.0,Action"
997,Beavis and Butt-head Do America (1996),18,3.0,Animation
998,Die Hard (1988),60,4.0,Action
999,Raiders of the Lost Ark (1981),27,4.0,Action
"1000,""Age of Innocence, The (1993)"",18,5.0,Drama"
1001,To Kill a Mockingbird (1962),55,4.0,Drama
1002,Rising Sun (1993),25,4.0,Action
1003,Chasing Amy (1997),43,5.0,Drama
1004,When Harry Met Sally... (1989),40,4.0,Comedy
"1005,""Substitute, The (1996)"",44,2.0,Action"
1006,Gone with the Wind (1939),15,4.0,Drama
1007,Raiders of the Lost Ark (1981),48,5.0,Action
1008,Little Women (1994),19,5.0,Drama
1009,Love and Other Catastrophes (1996),48,3.0,Romance
1010,Casablanca (1942),17,5.0,Drama
1011,Phenomenon (1996),18,4.0,Drama
1012,Clueless (1995),39,3.0,Comedy
"1013,""English Patient, The (1996)"",44,4.0,Drama"
1014,Evil Dead II (1987),33,5.0,Action
1015,Tin Cup (1996),29,5.0,Comedy
1016,Jumanji (1995),32,3.0,Action
"1017,""Rainmaker, The (1997)"",19,4.0,Drama"
1018,Amistad (1997),50,2.0,Drama
1019,101 Dalmatians (1996),32,4.0,Children's
"1020,""Peacemaker, The (1997)"",19,3.0,Action"
1021,Barbarella (1968),27,3.0,Adventure
1022,I Love Trouble (1994),33,2.0,Action
1023,Prefontaine (1997),47,5.0,Drama
